scenario,t,b,p_marg,p_bs,has_boundary,t_star_prob,b_star_prob,t_star_bs_jump,b_star_bs_jump,p_star_bs_jump
A_put,0.10546875,76.85201129675657,2.501562382590973e-09,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.109375,76.855210863093,2.9461112731501684e-09,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.11328125,76.85851498037088,3.4311090862310368e-09,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.1171875,76.86191680112483,3.9639663469568e-09,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.12109375,76.86540003013404,4.551227060518451e-09,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.125,76.86892642059907,5.198826295970999e-09,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.12890625,76.87238838934091,5.911952732965271e-09,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.1328125,76.87552373914886,6.694425504180236e-09,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.13671875,76.87820355938435,7.550186982915732e-09,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.140625,76.88099076700072,8.48846450319949e-09,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.14453125,76.88389030320516,9.515366801560002e-09,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.1484375,76.88690704159129,1.0637272304020017e-08,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.15234375,76.89004561119665,1.1860835923288695e-08,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.15625,76.89331011167953,1.3192999957793557e-08,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.16015625,76.89670364316798,1.4641029814722471e-08,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.1640625,76.90022749817724,1.6212506492425253e-08,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.16796875,76.90387968710994,1.7915305914009033e-08,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.171875,76.90765199867826,1.975753394128498e-08,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.17578125,76.91152329870935,2.174734208613696e-08,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.1796875,76.91544053969741,2.3892402911284965e-08,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.18359375,76.9192382188067,2.6197592554067514e-08,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.1875,76.92264781520544,2.866394942277668e-08,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.19140625,76.92580304248511,3.130181463249503e-08,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.1953125,76.92910356432526,3.413114257087642e-08,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.19921875,76.93255654909595,3.716284811949599e-08,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.203125,76.93616874089338,4.040836651735757e-08,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.20703125,76.93994590378925,4.387965081855304e-08,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
A_put,0.2109375,76.94389184669755,4.7589154133633476e-08,0.0,True,0.0859375,76.83758498339739,0.4921875,77.53689727974374,1.1102230246251565e-16
