scenario,t,b,p_marg,dp,p_bs,dp_bs,has_boundary,t_star_prob,b_star_prob,t_star_bs,b_star_bs,t_star_bs_jump,b_star_bs_jump,p_star_bs_jump,t_star_drop,b_star_drop,p_star_drop
A_call,0.07421875,105.24128092590277,5.542347447651252e-07,8.026607489775017e-08,7.152738630611388e-06,3.16404932437786e-06,True,0.49609375,103.47451584838741,0.49609375,103.47451584838741,0.0234375,105.37954428283517,1.7208456881689926e-15,0.49609375,103.47451584838741,0.11340091740651942
A_call,0.078125,105.2295447185654,6.455447540965054e-07,9.131000933138012e-08,1.2106963776514768e-05,4.954225145903379e-06,True,0.49609375,103.47451584838741,0.49609375,103.47451584838741,0.0234375,105.37954428283517,1.7208456881689926e-15,0.49609375,103.47451584838741,0.11340091740651942
A_call,0.08203125,105.21979105959991,7.470782587004621e-07,1.0153350460395671e-07,1.9384885435902444e-05,7.277921659387676e-06,True,0.49609375,103.47451584838741,0.49609375,103.47451584838741,0.0234375,105.37954428283517,1.7208456881689926e-15,0.49609375,103.47451584838741,0.11340091740651942
A_call,0.0859375,105.20972952118028,8.639976337709854e-07,1.169193750705233e-07,2.979565682498242e-05,1.0410771389079976e-05,True,0.49609375,103.47451584838741,0.49609375,103.47451584838741,0.0234375,105.37954428283517,1.7208456881689926e-15,0.49609375,103.47451584838741,0.11340091740651942
A_call,0.08984375,105.19882661775362,1.0014095694899083e-06,1.3741193571892296e-07,4.426892223874379e-05,1.4473265413761371e-05,True,0.49609375,103.47451584838741,0.49609375,103.47451584838741,0.0234375,105.37954428283517,1.7208456881689926e-15,0.49609375,103.47451584838741,0.11340091740651942
A_call,0.09375,105.18712063197817,1.1660109714428657e-06,1.6460140195295736e-07,6.383831733253187e-05,1.9569395093788078e-05,True,0.49609375,103.47451584838741,0.49609375,103.47451584838741,0.0234375,105.37954428283517,1.7208456881689926e-15,0.49609375,103.47451584838741,0.11340091740651942
A_call,0.09765625,105.17489055958933,1.3673313682405208e-06,2.0132039679765512e-07,8.959956366794142e-05,2.576124633540955e-05,True,0.49609375,103.47451584838741,0.49609375,103.47451584838741,0.0234375,105.37954428283517,1.7208456881689926e-15,0.49609375,103.47451584838741,0.11340091740651942
A_call,0.1015625,105.16318044055151,1.6167609047101905e-06,2.494295364696697e-07,0.0001224343507559844,3.2834787088042994e-05,True,0.49609375,103.47451584838741,0.49609375,103.47451584838741,0.0234375,105.37954428283517,1.7208456881689926e-15,0.49609375,103.47451584838741,0.11340091740651942
A_call,0.10546875,105.15349681776652,1.92690655032024e-06,3.101456456100493e-07,0.00016272880403278567,4.0294453276801256e-05,True,0.49609375,103.47451584838741,0.49609375,103.47451584838741,0.0234375,105.37954428283517,1.7208456881689926e-15,0.49609375,103.47451584838741,0.11340091740651942
A_call,0.109375,105.14296308664599,2.3346202201457444e-06,4.077136698255046e-07,0.0002125068313358902,4.9778027303104544e-05,True,0.49609375,103.47451584838741,0.49609375,103.47451584838741,0.0234375,105.37954428283517,1.7208456881689926e-15,0.49609375,103.47451584838741,0.11340091740651942
A_call,0.11328125,105.1315640898015,2.8801900897601485e-06,5.45569869614404e-07,0.00027316748166444915,6.066065032855894e-05,True,0.49609375,103.47451584838741,0.49609375,103.47451584838741,0.0234375,105.37954428283517,1.7208456881689926e-15,0.49609375,103.47451584838741,0.11340091740651942
A_call,0.1171875,105.1194042715531,3.6176236394291905e-06,7.374335496690421e-07,0.0003461033356132459,7.293585394879676e-05,True,0.49609375,103.47451584838741,0.49609375,103.47451584838741,0.0234375,105.37954428283517,1.7208456881689926e-15,0.49609375,103.47451584838741,0.11340091740651942
A_call,0.12109375,105.10704917132519,4.612287877403531e-06,9.946642379743409e-07,0.00043226603115498197,8.616269554173606e-05,True,0.49609375,103.47451584838741,0.49609375,103.47451584838741,0.0234375,105.37954428283517,1.7208456881689926e-15,0.49609375,103.47451584838741,0.11340091740651942
A_call,0.125,105.09602844520498,5.925074228918525e-06,1.312786351514994e-06,0.0005311183263334018,9.885229517841987e-05,True,0.49609375,103.47451584838741,0.49609375,103.47451584838741,0.0234375,105.37954428283517,1.7208456881689926e-15,0.49609375,103.47451584838741,0.11340091740651942
A_call,0.12890625,105.08579962898006,7.651695109522905e-06,1.7266208806043792e-06,0.000643668964549593,0.00011255063821619116,True,0.49609375,103.47451584838741,0.49609375,103.47451584838741,0.0234375,105.37954428283517,1.7208456881689926e-15,0.49609375,103.47451584838741,0.11340091740651942
A_call,0.1328125,105.07467372249239,9.949020528865482e-06,2.2973254193425774e-06,0.0007730274012560101,0.0001293584367064171,True,0.49609375,103.47451584838741,0.49609375,103.47451584838741,0.0234375,105.37954428283517,1.7208456881689926e-15,0.49609375,103.47451584838741,0.11340091740651942
A_call,0.13671875,105.06266481956021,1.2983954267076214e-05,3.034933738210732e-06,0.0009206829021876084,0.0001476555009315983,True,0.49609375,103.47451584838741,0.49609375,103.47451584838741,0.0234375,105.37954428283517,1.7208456881689926e-15,0.49609375,103.47451584838741,0.11340091740651942
A_call,0.140625,105.04997514655626,1.6950970110563013e-05,3.967015843486799e-06,0.0010877649106664222,0.00016708200847881383,True,0.49609375,103.47451584838741,0.49609375,103.47451584838741,0.0234375,105.37954428283517,1.7208456881689926e-15,0.49609375,103.47451584838741,0.11340091740651942
A_call,0.14453125,105.0375584096133,2.2023285570771378e-05,5.072315460208365e-06,0.0012733976522654178,0.00018563274159899557,True,0.49609375,103.47451584838741,0.49609375,103.47451584838741,0.0234375,105.37954428283517,1.7208456881689926e-15,0.49609375,103.47451584838741,0.11340091740651942
A_call,0.1484375,105.02755389637181,2.8238602133745516e-05,6.215316562974138e-06,0.0014722853956493087,0.00019888774338389092,True,0.49609375,103.47451584838741,0.49609375,103.47451584838741,0.0234375,105.37954428283517,1.7208456881689926e-15,0.49609375,103.47451584838741,0.11340091740651942
A_call,0.15234375,105.01664428345224,3.6072147507448804e-05,7.833545373703288e-06,0.001692861770173415,0.00022057637452410628,True,0.49609375,103.47451584838741,0.49609375,103.47451584838741,0.0234375,105.37954428283517,1.7208456881689926e-15,0.49609375,103.47451584838741,0.11340091740651942
A_call,0.15625,105.0048145162963,4.587302816783101e-05,9.800880660382205e-06,0.001936609078142526,0.00024374730796911104,True,0.49609375,103.47451584838741,0.49609375,103.47451584838741,0.0234375,105.37954428283517,1.7208456881689926e-15,0.49609375,103.47451584838741,0.11340091740651942
A_call,0.16015625,104.99218637846239,5.80253070234793e-05,1.215227885564829e-05,0.002204561969291474,0.00026795289114894816,True,0.49609375,103.47451584838741,0.49609375,103.47451584838741,0.0234375,105.37954428283517,1.7208456881689926e-15,0.49609375,103.47451584838741,0.11340091740651942
A_call,0.1640625,104.97941993242824,7.283974674665572e-05,1.481443972317642e-05,0.002495358957834648,0.0002907969885431738,True,0.49609375,103.47451584838741,0.49609375,103.47451584838741,0.0234375,105.37954428283517,1.7208456881689926e-15,0.49609375,103.47451584838741,0.11340091740651942
A_call,0.16796875,104.96817507118583,9.029798640203257e-05,1.745823965537685e-05,0.002801970723841807,0.0003066117660071588,True,0.49609375,103.47451584838741,0.49609375,103.47451584838741,0.0234375,105.37954428283517,1.7208456881689926e-15,0.49609375,103.47451584838741,0.11340091740651942
A_call,0.171875,104.95733564095698,0.00011094036114422945,2.064237474219688e-05,0.0031284042959441316,0.0003264335721023248,True,0.49609375,103.47451584838741,0.49609375,103.47451584838741,0.0234375,105.37954428283517,1.7208456881689926e-15,0.49609375,103.47451584838741,0.11340091740651942
A_call,0.17578125,104.94553583001685,0.000135639962174805,2.4699601030575558e-05,0.003481784977210467,0.00035338068126633537,True,0.49609375,103.47451584838741,0.49609375,103.47451584838741,0.0234375,105.37954428283517,1.7208456881689926e-15,0.49609375,103.47451584838741,0.11340091740651942
A_call,0.1796875,104.93284511091016,0.00016501487010667226,2.9374907931867256e-05,0.0038631662867357197,0.00038138130952525273,True,0.49609375,103.47451584838741,0.49609375,103.47451584838741,0.0234375,105.37954428283517,1.7208456881689926e-15,0.49609375,103.47451584838741,0.11340091740651942
A_call,0.18359375,104.91972844610996,0.00019952602377637518,3.451115366970292e-05,0.004270986014207778,0.0004078197274720585,True,0.49609375,103.47451584838741,0.49609375,103.47451584838741,0.0234375,105.37954428283517,1.7208456881689926e-15,0.49609375,103.47451584838741,0.11340091740651942
A_call,0.1875,104.90754398492743,0.00023896740307705056,3.944137930067537e-05,0.004696610378760735,0.0004256243645529567,True,0.49609375,103.47451584838741,0.49609375,103.47451584838741,0.0234375,105.37954428283517,1.7208456881689926e-15,0.49609375,103.47451584838741,0.11340091740651942
A_call,0.19140625,104.89661107589507,0.00028337967409552967,4.441227101847911e-05,0.005136325077105763,0.0004397146983450284,True,0.49609375,103.47451584838741,0.49609375,103.47451584838741,0.0234375,105.37954428283517,1.7208456881689926e-15,0.49609375,103.47451584838741,0.11340091740651942
A_call,0.1953125,104.88467072895827,0.00033482233380954796,5.144265971401829e-05,0.00560607500590421,0.00046974992879844635,True,0.49609375,103.47451584838741,0.49609375,103.47451584838741,0.0234375,105.37954428283517,1.7208456881689926e-15,0.49609375,103.47451584838741,0.11340091740651942
A_call,0.19921875,104.87176643515126,0.0003941725318863387,5.935019807679076e-05,0.006106994634937635,0.000500919629033425,True,0.49609375,103.47451584838741,0.49609375,103.47451584838741,0.0234375,105.37954428283517,1.7208456881689926e-15,0.49609375,103.47451584838741,0.11340091740651942
A_call,0.203125,104.85827941396778,0.00046199426676474253,6.782173487840382e-05,0.006637135535474015,0.00053014090053638,True,0.49609375,103.47451584838741,0.49609375,103.47451584838741,0.0234375,105.37954428283517,1.7208456881689926e-15,0.49609375,103.47451584838741,0.11340091740651942
A_call,0.20703125,104.84546694567831,0.0005375615104786791,7.556724371393653e-05,0.007185317357668863,0.0005481818221948487,True,0.49609375,103.47451584838741,0.49609375,103.47451584838741,0.0234375,105.37954428283517,1.7208456881689926e-15,0.49609375,103.47451584838741,0.11340091740651942
A_call,0.2109375,104.8342775643654,0.0006197838512219667,8.22223407432876e-05,0.00774061426689282,0.0005552969092239568,True,0.49609375,103.47451584838741,0.49609375,103.47451584838741,0.0234375,105.37954428283517,1.7208456881689926e-15,0.49609375,103.47451584838741,0.11340091740651942
A_call,0.21484375,104.82202781654448,0.0007128320333833482,9.304818216138155e-05,0.008328818367888013,0.0005882041009951933,True,0.49609375,103.47451584838741,0.49609375,103.47451584838741,0.0234375,105.37954428283517,1.7208456881689926e-15,0.49609375,103.47451584838741,0.11340091740651942
A_call,0.21875,104.80876312850013,0.0008178333811778016,0.00010500134779445336,0.008951016952653379,0.0006221985847653655,True,0.49609375,103.47451584838741,0.49609375,103.47451584838741,0.0234375,105.37954428283517,1.7208456881689926e-15,0.49609375,103.47451584838741,0.11340091740651942
A_call,0.22265625,104.79490277624222,0.0009352043956244449,0.00011737101444664333,0.009603791100810277,0.0006527741481568983,True,0.49609375,103.47451584838741,0.49609375,103.47451584838741,0.0234375,105.37954428283517,1.7208456881689926e-15,0.49609375,103.47451584838741,0.11340091740651942
A_call,0.2265625,104.78178995133847,0.0010628992831892559,0.00012769488756481095,0.0102711239495627,0.0006673328487524222,True,0.49609375,103.47451584838741,0.49609375,103.47451584838741,0.0234375,105.37954428283517,1.7208456881689926e-15,0.49609375,103.47451584838741,0.11340091740651942
A_call,0.23046875,104.7701953540553,0.001199025439579282,0.00013612615639002623,0.01094121452978103,0.0006700905802183299,True,0.49609375,103.47451584838741,0.49609375,103.47451584838741,0.0234375,105.37954428283517,1.7208456881689926e-15,0.49609375,103.47451584838741,0.11340091740651942
A_call,0.234375,104.7574851097102,0.0013505183358050177,0.00015149289622573558,0.011647212735035384,0.0007059982052543545,True,0.49609375,103.47451584838741,0.49609375,103.47451584838741,0.0234375,105.37954428283517,1.7208456881689926e-15,0.49609375,103.47451584838741,0.11340091740651942
A_call,0.23828125,104.74373573354276,0.0015186637157705851,0.00016814537996556744,0.012389754762042737,0.0007425420270073535,True,0.49609375,103.47451584838741,0.49609375,103.47451584838741,0.0234375,105.37954428283517,1.7208456881689926e-15,0.49609375,103.47451584838741,0.11340091740651942
A_call,0.2421875,104.72952852019657,0.001703021954023165,0.0001843582382525799,0.013161744286039723,0.0007719895239969854,True,0.49609375,103.47451584838741,0.49609375,103.47451584838741,0.0234375,105.37954428283517,1.7208456881689926e-15,0.49609375,103.47451584838741,0.11340091740651942
A_call,0.24609375,104.71648993818697,0.0018984897141445245,0.00019546776012135947,0.013938176618319698,0.0007764323322799749,True,0.49609375,103.47451584838741,0.49609375,103.47451584838741,0.0234375,105.37954428283517,1.7208456881689926e-15,0.49609375,103.47451584838741,0.11340091740651942
