scenario,t,b,b_plot,p_marg,p_marg_plot,p_bs,p_bs_plot,has_boundary,t_star_prob,b_star_prob,t_star_bs_jump,b_star_bs_jump,p_star_bs_jump
A_call,0.34375,111.59029863676915,111.59029863676915,4.232076233168236e-05,4.232076233168236e-05,0.0027373633336404968,0.0027373633336404968,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.34765625,111.55810595936073,111.55810595936073,4.9995993326334975e-05,4.9995993326334975e-05,0.0029341771118454596,0.0029341771118454596,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.3515625,111.51931005706908,111.51931005706908,5.9411869555159313e-05,5.9411869555159313e-05,0.0031545049058529506,0.0031545049058529506,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.35546875,111.47295118192037,111.47295118192037,7.109419439388365e-05,7.109419439388365e-05,0.003403262784947847,0.003403262784947847,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.359375,111.41876483024765,111.41876483024765,8.566652251229545e-05,8.566652251229545e-05,0.0036846309427175927,0.0036846309427175927,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.36328125,111.35838897521458,111.35838897521458,0.0001036616079440611,0.0001036616079440611,0.0039985242814862265,0.0039985242814862265,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.3671875,111.29755997469027,111.29755997469027,0.0001249290097213862,0.0001249290097213862,0.004332791801473113,0.004332791801473113,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.37109375,111.2491072151108,111.2491072151108,0.00014735928582532143,0.00014735928582532143,0.004650345276990486,0.004650345276990486,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.375,111.17055021205172,111.17055021205172,0.000180290696596197,0.000180290696596197,0.005078671017905545,0.005078671017905545,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.37890625,111.00539665096393,111.00539665096393,0.000245897003793738,0.000245897003793738,0.005838678668473429,0.005838678668473429,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.3828125,110.80962133985172,110.80962133985172,0.0003452947844070353,0.0003452947844070353,0.006812576690493399,0.006812576690493399,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.38671875,110.7839698457017,110.7839698457017,0.0003876486861412731,0.0003876486861412731,0.007158109414139857,0.007158109414139857,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.390625,110.75216618098955,110.75216618098955,0.000437415186357315,0.000437415186357315,0.007541266803406832,0.007541266803406832,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.39453125,110.71270646952135,110.71270646952135,0.0004968731551076022,0.0004968731551076022,0.007972420888755771,0.007972420888755771,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.3984375,110.66410920760049,110.66410920760049,0.0005690114776472077,0.0005690114776472077,0.00846357077202825,0.00846357077202825,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.40234375,110.60560698961356,110.60560698961356,0.0006572482517941403,0.0006572482517941403,0.009025216243262801,0.009025216243262801,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
