div_std,K,iv_option,mc_price,mc_se,mc_call,mc_put,mc_call_se,mc_put_se,cos_price,cos_call,cos_put,abs_diff,iv_det_gbm_from_mc,iv_det_gbm_from_cos,cgmy_C,cgmy_G,cgmy_M,cgmy_Y,trunc_eps,mc_paths
0.75,136.12873422140265,C,0.0308987571307089,0.00229789123447472,0.0308987571307089,38.15484983125488,0.00229789123447472,0.020629022919093735,0.026936171429962817,0.026936171429962817,38.15566443452153,0.003962585700746084,0.24047105491515097,0.2367579955580905,0.12018289201181898,2.5,8.0,0.7,0.001,200000
1.5,70.5508653623404,P,27.680096726484397,0.019166976112354232,27.680096726484397,0.21006924727014437,0.019166976112354232,0.0047095642787019654,27.661212062849405,27.661212062849405,0.21206881934246558,0.018884663634992194,0.3316547212950059,0.3322208067510934,0.12018289201181898,2.5,8.0,0.7,0.001,200000
1.5,72.6001737641861,P,25.67140142803274,0.0188825782805833,25.67140142803274,0.2506823506641243,0.0188825782805833,0.005176376505000789,25.65257936960577,25.65257936960577,0.25274452794457364,0.018822058426970045,0.31729055197796646,0.31778770320770844,0.12018289201181898,2.5,8.0,0.7,0.001,200000
1.5,74.64948216603179,P,23.67070623772975,0.018562676160771736,23.67070623772975,0.2992955622064611,0.018562676160771736,0.005681721285963992,23.65161340618249,23.65161340618249,0.30108696636692683,0.01909283154725827,0.3029965766898725,0.30336503783527025,0.12018289201181898,2.5,8.0,0.7,0.001,200000
1.5,76.6987905678775,P,21.679314552095637,0.018205976962210327,21.679314552095637,0.3572122784179531,0.018205976962210327,0.006229082817634361,21.659925149070112,21.659925149070112,0.3587071111001837,0.019389403025524388,0.2886645921508744,0.28892746990179297,0.12018289201181898,2.5,8.0,0.7,0.001,200000
1.5,78.74809896972319,P,19.69902054995802,0.017810102782889754,19.69902054995802,0.4262266781261986,0.017810102782889754,0.006821874280368905,19.679557213183166,19.679557213183166,0.42764757705895523,0.019463336774855122,0.2742347476376961,0.27444885394874696,0.12018289201181898,2.5,8.0,0.7,0.001,200000
1.5,80.79740737156888,P,17.73223230535742,0.01737187351858916,17.73223230535742,0.50874683537132,0.01737187351858916,0.007463646512177011,17.71314243198568,17.71314243198568,0.5105411977072111,0.019089873371740396,0.2596703615336318,0.25990253816370334,0.12018289201181898,2.5,8.0,0.7,0.001,200000
1.5,82.84671577341457,P,15.782743217605928,0.01688452066356559,15.782743217605928,0.6085661494654708,0.01688452066356559,0.008158718012024202,15.76414280889324,15.76414280889324,0.6108499764604115,0.018600408712687866,0.2450080326557076,0.24526230006696653,0.12018289201181898,2.5,8.0,0.7,0.001,200000
1.5,84.89602417526027,P,13.855120523439815,0.016343057203470318,13.855120523439815,0.730251857145102,0.016343057203470318,0.008912201242423036,13.83722097839003,13.83722097839003,0.73323654780297,0.01789954504978475,0.23021779713921178,0.23050439453262767,0.12018289201181898,2.5,8.0,0.7,0.001,200000
1.5,86.94533257710597,P,11.956045218803002,0.015740475429950926,11.956045218803002,0.8804849543540045,0.015740475429950926,0.009729663825420981,11.938842952080899,11.938842952080899,0.8841669233395966,0.017202266722103232,0.21530638011177458,0.21561221586046045,0.12018289201181898,2.5,8.0,0.7,0.001,200000
1.5,88.99464097895167,P,10.094407370191968,0.015071255459346145,10.094407370191968,1.0681555075885505,0.015071255459346145,0.010617597752590545,10.078301990200156,10.078301990200156,1.0729343633045094,0.01610537999181183,0.2002418692228522,0.20058673455195375,0.12018289201181898,2.5,8.0,0.7,0.001,200000
1.5,91.04394938079736,P,8.282944410504527,0.014331488527480923,8.282944410504527,1.3060009497468554,0.014331488527480923,0.011581588561204583,8.26953687848018,8.26953687848018,1.3134776534301915,0.01340753202434719,0.18499776186761216,0.185469729445173,0.12018289201181898,2.5,8.0,0.7,0.001,200000
1.5,93.09325778264305,P,6.546535807460984,0.013503464251912735,6.546535807460984,1.6189007485489189,0.013503464251912735,0.012624366782391637,6.534476293938024,6.534476293938024,1.627725470733759,0.012059513522959975,0.16990354115606363,0.1703962555433748,0.12018289201181898,2.5,8.0,0.7,0.001,200000
1.5,95.14256618448874,P,4.920274171101916,0.01258243313072098,4.920274171101916,2.0419475140356123,0.01258243313072098,0.013744565784468827,4.909226928217327,4.909226928217327,2.0517845068587337,0.01104724288458847,0.15522052667350825,0.15571621315212594,0.12018289201181898,2.5,8.0,0.7,0.001,200000
1.5,97.19187458633445,P,3.4639895534929352,0.011568143881168256,3.4639895534929352,2.6349712982723053,0.011568143881168256,0.014919889102116087,3.454607898262581,3.454607898262581,2.64647387874973,0.00938165523035428,0.14173671064757778,0.14227956831320135,0.12018289201181898,2.5,8.0,0.7,0.001,200000
1.5,99.24118298818013,C,2.2773862198772097,0.010469516549677963,2.2773862198772097,3.4976763665023256,0.010469516549677963,0.016075878075905606,2.266818639641509,2.266818639641509,3.507993021974355,0.010567580235700813,0.1325230349121741,0.13202485787115786,0.12018289201181898,2.5,8.0,0.7,0.001,200000
1.5,101.29049139002584,C,1.4571298249664173,0.009344863698977515,1.4571298249664173,4.726728373437185,0.009344863698977515,0.017073348815047743,1.4470968697139321,1.4470968697139321,4.737579653892406,0.010032955252485154,0.12864408142987868,0.12812918084037042,0.12018289201181898,2.5,8.0,0.7,0.001,200000
1.5,103.33979979187153,C,0.9736214831050236,0.008291506096867393,0.9736214831050236,6.29252843342149,0.008291506096867393,0.017823743776807167,0.9652045947155232,0.9652045947155232,6.304995780739624,0.008416888389500388,0.13156390057696732,0.131061122309845,0.12018289201181898,2.5,8.0,0.7,0.001,200000
1.5,105.38910819371722,C,0.6858019849667503,0.0073735915322615505,0.6858019849667503,8.054017337128892,0.0073735915322615505,0.018387384031877892,0.6787481571112525,0.6787481571112525,8.067847744981174,0.007053827855497796,0.13786219766809268,0.13735610198199377,0.12018289201181898,2.5,8.0,0.7,0.001,200000
1.5,107.43841659556293,C,0.5013257614566686,0.006590271495972029,0.5013257614566686,9.918849515464428,0.006590271495972029,0.018829311078213857,0.49591478205335543,0.49591478205335543,9.934322771768949,0.005410979403313199,0.14529284728283365,0.14482100023156222,0.12018289201181898,2.5,8.0,0.7,0.001,200000
1.5,109.4877249974086,C,0.37713198844609613,0.0059206916645524335,0.37713198844609613,11.843964144299544,0.0059206916645524335,0.01918276413734681,0.3725647413152135,0.3725647413152135,11.860281132876507,0.0045672471308826346,0.1530905856238821,0.1526053683261177,0.12018289201181898,2.5,8.0,0.7,0.001,200000
1.5,111.53703339925431,C,0.28974983607855614,0.005344309209229851,0.28974983607855614,13.805890393777945,0.005344309209229851,0.019471421233169466,0.2859258277225005,0.2859258277225005,13.822950621129507,0.0038240083560556193,0.16086508534521884,0.1603709251923109,0.12018289201181898,2.5,8.0,0.7,0.001,200000
1.5,113.5863418011,C,0.22642128528016986,0.004844500727511405,0.22642128528016986,15.791870244825136,0.004844500727511405,0.01970977191403905,0.22319840622144926,0.22319840622144926,15.809531601474108,0.0032228790587205958,0.16848127004968758,0.16797647123185974,0.12018289201181898,2.5,8.0,0.7,0.001,200000
1.5,115.6356502029457,C,0.17925978600282874,0.004408046845177797,0.17925978600282874,17.79401714739332,0.004408046845177797,0.019909095334161846,0.1766915886678139,0.1766915886678139,17.81233318576622,0.0025681973350148435,0.175849333000092,0.1753637906488317,0.12018289201181898,2.5,8.0,0.7,0.001,200000
1.5,117.6849586047914,C,0.14359437942757045,0.004024524382280877,0.14359437942757045,19.807660142664073,0.004024524382280877,0.02007637928470932,0.14154088257998876,0.14154088257998876,19.82649088152406,0.0020534968475816873,0.18297838948640857,0.18251196136371448,0.12018289201181898,2.5,8.0,0.7,0.001,200000
1.5,119.73426700663708,C,0.11609852283395097,0.003685570994765562,0.11609852283395097,21.829472687915935,0.003685570994765562,0.0202181446961014,0.11454367438954925,0.11454367438954925,21.848802075179282,0.0015548484444017213,0.18983982403705907,0.18941742501537434,0.12018289201181898,2.5,8.0,0.7,0.001,200000
1.5,121.78357540848279,C,0.09482332087544099,0.0033842478157385916,0.09482332087544099,23.857505887803384,0.0033842478157385916,0.02033777039918513,0.0935246996578884,0.0935246996578884,23.87709150229338,0.0012986212175525869,0.19650510515287695,0.19608527688627134,0.12018289201181898,2.5,8.0,0.7,0.001,200000
