div_std,K,iv_option,mc_price,mc_se,mc_call,mc_put,mc_call_se,mc_put_se,cos_price,cos_call,cos_put,abs_diff,iv_det_gbm_from_mc,iv_det_gbm_from_cos
8.0,96.3111305802241,P,4.162486163833146,0.006160292615702222,4.162486163833146,3.477869319548659,0.006160292615702222,0.005047395300568055,4.165914804054055,4.165914804054055,3.477045384278088,0.0034286402209096067,0.1805843437104647,0.18054518242216308
8.0,97.31178980412025,C,3.674148411368807,0.005825906273017682,3.674148411368807,3.9901907909806007,0.005825906273017682,0.00539595030497646,3.6774442953474615,3.6774442953474615,3.989234099467637,0.0032958839786543237,0.1803896603895551,0.18054518242228335
8.0,98.3124490280164,C,3.227103855537302,0.005488844357788369,3.227103855537302,4.543805459045013,0.005488844357788369,0.005737986867024143,3.2303111415445094,3.2303111415445094,4.54276016956083,0.0032072860072074327,0.18039329509202012,0.180545182422289
8.0,99.31310825191255,C,2.8205065860596403,0.0051518321751233545,2.8205065860596403,5.137867413463763,0.0051518321751233545,0.006070783946813973,2.8235356273799646,2.8235356273799646,5.136643879292462,0.0030290413203242217,0.18039969738172057,0.1805451824226262
8.0,100.31376747580872,C,2.452894620368177,0.004817616387265634,2.452894620368177,5.7709146716685105,0.004817616387265634,0.006392046007162808,2.4557582049649884,2.4557582049649884,5.76952568077364,0.0028635845968114637,0.1804042599041133,0.18054518242228612
8.0,101.31442669970487,C,2.122537182725197,0.004488713767499961,2.122537182725197,6.441216457921483,0.004488713767499961,0.006699744601913015,2.1252912058968034,2.1252912058968034,6.439717905601609,0.0027540231716063346,0.18040493611815814,0.18054518242229345
8.0,102.31508592360102,C,1.827385819104564,0.004167437427411139,1.827385819104564,7.146724318196846,0.004167437427411139,0.0069922380575844064,1.8301763733662333,1.8301763733662333,7.1452622969671875,0.002790554261669298,0.18039671222312534,0.180545182422286
8.0,103.31574514749717,C,1.5652813589641925,0.003855791805333377,1.5652813589641925,7.8852790819530805,0.003855791805333377,0.007268155431923801,1.5682453379995416,1.5682453379995416,7.883990485496627,0.0029639790353490625,0.18037887885977136,0.18054518242228773
8.0,104.31640437139332,C,1.3340548962906325,0.003555451044541296,1.3340548962906325,8.654711843175512,0.003555451044541296,0.007526328625958798,1.3371803489811118,1.3371803489811118,8.653584720374367,0.003125452690479369,0.1803585652658278,0.18054518242228684
8.0,105.31706359528947,C,1.1313304928770076,0.00326780984057437,1.1313304928770076,9.452646663657752,0.00326780984057437,0.007766071199027518,1.134572891784772,1.134572891784772,9.451636487074174,0.0032423989077643434,0.18033733785793774,0.18054518242229128
8.0,106.31772281918562,C,0.9548127530331225,0.0029939048066092637,0.9548127530331225,10.276788147710597,0.0029939048066092637,0.007986882799050356,0.9579782345154639,0.9579782345154639,10.275701053701015,0.0031654814823414146,0.18032547349375827,0.18054518242218828
8.0,107.31838204308177,C,0.8020023383543712,0.002734534936955414,0.8020023383543712,11.12463695692772,0.002734534936955414,0.008188829608531364,0.8049644052274736,0.8049644052274736,11.123346448309187,0.002962066873102409,0.18032072612061795,0.18054518242228768
8.0,108.31904126697793,C,0.6704971344470694,0.0024902151319664374,0.6704971344470694,11.993790976915934,0.0024902151319664374,0.00837220441575669,0.6731545747880082,0.6731545747880082,11.992195841765888,0.0026574403409388436,0.1803235595212662,0.18054518242222295
8.0,109.31970049087408,C,0.5578311021996784,0.002261283110414308,0.5578311021996784,12.881784168565488,0.002261283110414308,0.008537766911162084,0.5602622719015539,0.5602622719015539,12.879962762775557,0.002431169701875513,0.18032028491529964,0.1805451824222786
8.0,110.32035971477023,C,0.46200117022377885,0.002047744058852237,0.46200117022377885,13.7866134604857,0.002047744058852237,0.008685992611961953,0.46411926412109195,0.46411926412109195,13.784478978891276,0.0021180938973131003,0.18032619732106983,0.18054518242228362
8.0,111.32101893866638,C,0.3808164011679252,0.00184948099035458,0.3808164011679252,14.706087915325321,0.00184948099035458,0.00881801390019634,0.3826962842068825,0.3826962842068825,14.70371522287319,0.0018798830389573085,0.18032634786267684,0.1805451824222851
8.0,112.32167816256253,C,0.3125041857901887,0.0016661772799013413,0.3125041857901887,15.638434923844374,0.0016661772799013413,0.008934667871871681,0.31411705576383503,0.31411705576383503,15.635795218326304,0.001612869973646347,0.1803322701773147,0.1805451824222703
8.0,113.32233738645868,C,0.2552039002447323,0.001497432579020809,0.2552039002447323,16.581793862195326,0.001497432579020809,0.009037301007672437,0.2566662731046381,0.2566662731046381,16.579003659563263,0.0014623728599058028,0.1803247168314592,0.18054518242228404
8.0,114.32299661035483,C,0.20747039007815926,0.0013427215020925596,0.20747039007815926,17.53471957592459,0.0013427215020925596,0.009126873544654203,0.20879232060064593,0.20879232060064593,17.531788930955447,0.001321930522486664,0.18031602884725298,0.18054518242228626
